Ref,Val,Package,PosX,PosY,Rot,Side
"FID1","Fiducial_1mm_Mask2mm","Fiducial_1mm_Mask2mm",87.200000,-88.200000,0.000000,top
"FID2","Fiducial_1mm_Mask2mm","Fiducial_1mm_Mask2mm",87.000000,-71.600000,0.000000,top
"FID3","Fiducial_1mm_Mask2mm","Fiducial_1mm_Mask2mm",99.200000,-88.200000,0.000000,top
"J1","Conn_02x05_Odd_Even","PinHeader_2x05_P1.27mm_Vertical_SMD",88.500000,-80.000000,180.000000,top
"J2","Conn_01x08","PinHeader_1x08_P1.27mm_Horizontal",108.200000,-75.550000,0.000000,top
